t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0.24,0.12815,-0.17331,0.048711,-0.0091666,-0.18569,-1.9365,0.052088,-0.16324,-0.032884,0.054368,0.0057304,-0.28568,0.089408,0.12596,-0.18183,-0.29157,1.9146,0.80328,-0.0066978,0.11434,-0.032659,-0.067115,0.015287,0.20013,-0.036134,-0.024871,-0.021956,-0.014349,0.11443,-0.14355,-0.026466,-0.0033132,-0.0042841,-0.00041899,0.00016912,0.0028584
0.25,0.12885,-0.1698,0.04801,-0.0038577,-0.1814,-1.9016,0.052983,-0.16218,-0.033266,0.054426,0.0056683,-0.28322,0.085079,0.12608,-0.17896,-0.27402,1.8742,0.81097,-0.0078909,0.11689,-0.030832,-0.066358,0.014856,0.20255,-0.035707,-0.024922,-0.021601,-0.012774,0.11175,-0.14131,-0.026168,-0.0029738,-0.0042309,-0.00038163,0.00016599,0.003206
0.26,0.12964,-0.16647,0.047048,0.0012866,-0.17523,-1.8691,0.053671,-0.16129,-0.033508,0.05447,0.0056346,-0.28128,0.080682,0.12614,-0.17585,-0.25705,1.8323,0.8185,-0.0089426,0.1193,-0.029113,-0.065601,0.014411,0.20507,-0.035274,-0.024959,-0.021241,-0.01122,0.10908,-0.13903,-0.02586,-0.0026547,-0.0041769,-0.00034254,0.0001619,0.0035342
0.27,0.13057,-0.16335,0.045896,0.0062757,-0.16773,-1.8394,0.054173,-0.16058,-0.033596,0.054511,0.0056319,-0.27993,0.076198,0.12608,-0.17246,-0.24065,1.7884,0.82544,-0.0098403,0.1215,-0.027523,-0.064818,0.013944,0.20758,-0.034836,-0.024984,-0.020876,-0.0096975,0.1064,-0.13672,-0.025541,-0.0023566,-0.004123,-0.00030194,0.0001568,0.0038421
0.28,0.13151,-0.16033,0.044597,0.011131,-0.15945,-1.8111,0.054466,-0.15994,-0.033486,0.054513,0.0056535,-0.27899,0.071803,0.1261,-0.16917,-0.22533,1.7464,0.83305,-0.0106,0.12371,-0.026145,-0.064131,0.013485,0.21046,-0.034391,-0.024995,-0.020508,-0.0082145,0.10372,-0.13439,-0.025212,-0.0020797,-0.0040697,-0.0002601,0.00015065,0.0041288
0.29,0.13234,-0.15734,0.043223,0.01593,-0.15132,-1.783,0.054564,-0.15926,-0.033228,0.054445,0.0056771,-0.27826,0.067633,0.12642,-0.16628,-0.21145,1.7095,0.84247,-0.01128,0.12612,-0.024963,-0.063628,0.013065,0.21405,-0.033942,-0.024991,-0.020139,-0.0067814,0.10106,-0.13201,-0.024873,-0.001822,-0.0040157,-0.00021811,0.00014371,0.0043965
0.3,0.1332,-0.15459,0.041864,0.020664,-0.14386,-1.7574,0.054553,-0.15873,-0.032882,0.054374,0.0057074,-0.27807,0.063441,0.12665,-0.16325,-0.19823,1.6722,0.85141,-0.011854,0.12836,-0.023874,-0.063108,0.01264,0.21771,-0.033489,-0.024971,-0.019768,-0.0054048,0.09843,-0.12958,-0.024527,-0.0015828,-0.0039607,-0.00017636,0.00013606,0.0046453
0.31,0.13413,-0.15212,0.040568,0.025306,-0.13742,-1.7346,0.054449,-0.15836,-0.032443,0.05431,0.0057463,-0.27844,0.059228,0.12679,-0.16009,-0.18565,1.6345,0.85972,-0.012313,0.13039,-0.022889,-0.062557,0.012208,0.22137,-0.033033,-0.024935,-0.019398,-0.0040897,0.095828,-0.1271,-0.024172,-0.0013622,-0.0039051,-0.00013493,0.0001277,0.0048745
0.32,0.13508,-0.14988,0.039368,0.029822,-0.13231,-1.7139,0.054245,-0.15811,-0.031889,0.054238,0.0057924,-0.27929,0.055034,0.12688,-0.15689,-0.17381,1.5973,0.86769,-0.012656,0.13226,-0.022034,-0.062,0.011773,0.2251,-0.032572,-0.024884,-0.019029,-0.00284,0.093259,-0.12459,-0.023811,-0.00116,-0.0038491,-9.3909e-05,0.00011865,0.0050835
0.33,0.1359,-0.14772,0.03828,0.034167,-0.12889,-1.6937,0.053904,-0.15781,-0.031194,0.054104,0.0058349,-0.28033,0.050973,0.12714,-0.15395,-0.16296,1.5637,0.8766,-0.012909,0.13416,-0.021345,-0.061534,0.01136,0.22922,-0.03211,-0.024817,-0.018662,-0.0016594,0.090726,-0.12203,-0.023443,-0.00097566,-0.0037924,-5.3539e-05,0.00010901,0.0052723
0.34,0.13659,-0.14567,0.037346,0.038331,-0.12752,-1.674,0.053452,-0.15746,-0.030407,0.053913,0.0058664,-0.28153,0.047019,0.1275,-0.15122,-0.15295,1.533,0.88605,-0.013082,0.13603,-0.020771,-0.061122,0.010965,0.23362,-0.031646,-0.024734,-0.018297,-0.00055114,0.088236,-0.11943,-0.02307,-0.00080771,-0.0037343,-1.425e-05,9.8961e-05,0.0054413
0.35,0.13724,-0.14384,0.036601,0.042285,-0.12833,-1.6559,0.052929,-0.15716,-0.029555,0.053701,0.0058912,-0.28303,0.043091,0.12779,-0.14846,-0.14351,1.503,0.89487,-0.013152,0.13767,-0.020273,-0.060669,0.010573,0.23793,-0.031181,-0.024634,-0.017934,0.0004833,0.085791,-0.11679,-0.022692,-0.00065585,-0.0036747,2.3911e-05,8.8574e-05,0.0055901
0.36,0.13785,-0.14222,0.036059,0.045991,-0.13141,-1.6393,0.052336,-0.15688,-0.028638,0.053462,0.005909,-0.28478,0.03921,0.12803,-0.14572,-0.13461,1.4739,0.90308,-0.013118,0.13909,-0.019855,-0.060179,0.010184,0.24212,-0.030715,-0.024519,-0.017576,0.0014432,0.083393,-0.11411,-0.022309,-0.00051973,-0.0036137,6.0918e-05,7.7908e-05,0.005718
0.37,0.13838,-0.14076,0.035724,0.049404,-0.13678,-1.6237,0.051663,-0.15658,-0.027652,0.053182,0.0059182,-0.28666,0.035408,0.12827,-0.14308,-0.1263,1.4467,0.91099,-0.012982,0.14032,-0.019525,-0.059677,0.0098055,0.24624,-0.030249,-0.024388,-0.017221,0.0023285,0.08104,-0.11139,-0.021923,-0.00039895,-0.0035513,9.6735e-05,6.7019e-05,0.0058243
0.38,0.13876,-0.13939,0.035598,0.052476,-0.14449,-1.6083,0.050895,-0.15616,-0.026603,0.052839,0.0059128,-0.2885,0.031731,0.12862,-0.14069,-0.11864,1.4227,0.91922,-0.01276,0.14148,-0.019286,-0.059208,0.0094481,0.25044,-0.029783,-0.024243,-0.01687,0.0031391,0.078735,-0.10865,-0.021533,-0.00029282,-0.0034874,0.00013121,5.6016e-05,0.0059088
0.39,0.13906,-0.13819,0.035692,0.055206,-0.15453,-1.5937,0.050059,-0.15569,-0.02552,0.052455,0.0058943,-0.29037,0.028139,0.12893,-0.13839,-0.11143,1.4001,0.92678,-0.012438,0.1424,-0.019097,-0.058704,0.0091019,0.2544,-0.029319,-0.024083,-0.016524,0.0038758,0.076478,-0.10588,-0.021141,-0.00020071,-0.0034219,0.00016422,4.4984e-05,0.0059709
0.4,0.13925,-0.13711,0.036,0.057565,-0.1668,-1.5796,0.04915,-0.15513,-0.02441,0.052025,0.0058614,-0.29218,0.02465,0.12922,-0.1362,-0.10467,1.3795,0.93376,-0.012021,0.1431,-0.018956,-0.058175,0.0087705,0.25813,-0.028855,-0.02391,-0.016183,0.0045397,0.074269,-0.10309,-0.020746,-0.0001221,-0.0033548,0.00019572,3.3988e-05,0.0060103
0.41,0.13934,-0.13614,0.036514,0.059534,-0.18116,-1.5658,0.048166,-0.15446,-0.023283,0.051545,0.0058134,-0.29383,0.021275,0.12949,-0.13415,-0.098337,1.3606,0.94003,-0.011509,0.14359,-0.01885,-0.05762,0.0084549,0.26156,-0.028394,-0.023723,-0.015846,0.0051323,0.072106,-0.10028,-0.020351,-5.6459e-05,-0.0032862,0.00022564,2.3087e-05,0.0060266
0.42,0.13936,-0.13532,0.037231,0.061126,-0.19751,-1.5526,0.047128,-0.15371,-0.022159,0.051034,0.0057525,-0.29539,0.018022,0.12972,-0.13221,-0.092383,1.3434,0.94544,-0.010905,0.14383,-0.01877,-0.057036,0.0081556,0.26463,-0.027934,-0.023523,-0.015515,0.0056554,0.069988,-0.097466,-0.019954,-3.2016e-06,-0.003216,0.00025389,1.233e-05,0.0060193
0.43,0.13932,-0.13462,0.038141,0.06234,-0.21567,-1.54,0.046033,-0.15287,-0.02104,0.050495,0.0056791,-0.29679,0.014899,0.12991,-0.13041,-0.086792,1.3279,0.94995,-0.010209,0.14384,-0.018711,-0.056428,0.0078733,0.26729,-0.027476,-0.023311,-0.015188,0.0061112,0.067913,-0.094646,-0.019557,3.8209e-05,-0.0031446,0.00028039,1.7492e-06,0.0059883
0.44,0.13918,-0.134,0.039222,0.063169,-0.23544,-1.5274,0.044873,-0.1519,-0.019932,0.049918,0.0055909,-0.2979,0.011915,0.13006,-0.12873,-0.081547,1.3141,0.95349,-0.0094288,0.14362,-0.018663,-0.055802,0.0076097,0.26953,-0.027021,-0.023087,-0.014866,0.0065017,0.06588,-0.091827,-0.01916,6.8444e-05,-0.003072,0.00030504,-8.613e-06,0.0059335
0.45,0.13891,-0.13342,0.040453,0.063616,-0.2566,-1.5143,0.043643,-0.15076,-0.018842,0.0493,0.0054861,-0.29862,0.0090823,0.13016,-0.12719,-0.076636,1.3018,0.95602,-0.0085688,0.1432,-0.018618,-0.055165,0.0073667,0.27132,-0.026568,-0.022853,-0.01455,0.0068293,0.063886,-0.089015,-0.018764,8.8228e-05,-0.0029983,0.00032772,-1.8713e-05,0.0058551
0.46,0.13853,-0.13289,0.041822,0.063715,-0.27896,-1.5009,0.042355,-0.14948,-0.01779,0.048655,0.0053656,-0.29894,0.0064077,0.1302,-0.12575,-0.072031,1.2909,0.95726,-0.0076342,0.14254,-0.018558,-0.054511,0.0071441,0.27258,-0.026118,-0.022609,-0.014238,0.0070963,0.061931,-0.086214,-0.018369,9.832e-05,-0.0029235,0.00034831,-2.852e-05,0.0057534
0.47,0.13815,-0.13247,0.043328,0.063533,-0.30239,-1.4881,0.04104,-0.14815,-0.016788,0.048021,0.0052351,-0.29904,0.0038887,0.13007,-0.12433,-0.067685,1.2803,0.9566,-0.006625,0.14158,-0.018471,-0.053814,0.0069364,0.27313,-0.025671,-0.022355,-0.013932,0.0073055,0.060011,-0.08343,-0.017977,9.9345e-05,-0.0028479,0.00036678,-3.8039e-05,0.0056285
0.48,0.13769,-0.13208,0.044935,0.063066,-0.32656,-1.4749,0.039674,-0.14669,-0.015823,0.047379,0.0050926,-0.29871,0.0015376,0.12984,-0.12299,-0.063635,1.2706,0.95441,-0.0055492,0.14039,-0.018369,-0.053109,0.006747,0.27308,-0.025227,-0.022093,-0.01363,0.0074597,0.058124,-0.08067,-0.017586,9.1936e-05,-0.0027719,0.00038308,-4.7284e-05,0.0054811
0.49,0.13708,-0.13164,0.046609,0.062327,-0.35116,-1.4606,0.038248,-0.14505,-0.014896,0.046719,0.0049351,-0.2978,-0.00063363,0.12953,-0.12175,-0.059898,1.2619,0.95089,-0.0044169,0.13905,-0.018252,-0.052419,0.0065793,0.2725,-0.024786,-0.021823,-0.013333,0.0075614,0.056267,-0.077938,-0.017199,7.695e-05,-0.0026955,0.00039712,-5.6235e-05,0.0053119
0.5,0.13633,-0.13115,0.048328,0.06136,-0.37596,-1.4452,0.036769,-0.14324,-0.014019,0.046053,0.0047628,-0.29629,-0.0026189,0.12911,-0.12058,-0.056464,1.2541,0.94585,-0.003235,0.13755,-0.018105,-0.051746,0.0064331,0.27137,-0.024348,-0.021545,-0.013041,0.0076134,0.054439,-0.075236,-0.016816,5.5259e-05,-0.0026188,0.00040879,-6.4884e-05,0.0051219
0.51,0.1355,-0.13064,0.050088,0.060236,-0.40083,-1.429,0.035258,-0.14134,-0.013208,0.045408,0.0045777,-0.29427,-0.0044143,0.12852,-0.11941,-0.053306,1.2462,0.93872,-0.0020102,0.13582,-0.017911,-0.051066,0.0063046,0.26952,-0.023914,-0.02126,-0.012753,0.0076184,0.052638,-0.07257,-0.016436,2.7725e-05,-0.002542,0.00041803,-7.3233e-05,0.0049123
0.52,0.1346,-0.13012,0.05187,0.059009,-0.42556,-1.4124,0.033723,-0.13937,-0.012452,0.044801,0.0043846,-0.29181,-0.0060206,0.12769,-0.11817,-0.050421,1.2376,0.92919,-0.00074537,0.13386,-0.017677,-0.050372,0.0061888,0.26689,-0.023483,-0.02097,-0.012471,0.0075797,0.050862,-0.069945,-0.016061,-5.1041e-06,-0.0024655,0.00042494,-8.1339e-05,0.0046841
0.53,0.13359,-0.12951,0.053635,0.057696,-0.44978,-1.3945,0.032153,-0.1373,-0.011742,0.04422,0.0041816,-0.28875,-0.0074311,0.12669,-0.11692,-0.047846,1.2287,0.91772,0.00055056,0.13176,-0.017415,-0.049699,0.006089,0.26364,-0.023056,-0.020674,-0.012192,0.0075,0.049107,-0.067363,-0.015692,-4.2438e-05,-0.0023895,0.00042954,-8.9218e-05,0.0044387
0.54,0.13238,-0.12873,0.055339,0.056319,-0.4731,-1.3745,0.03054,-0.13508,-0.011079,0.043657,0.0039662,-0.28497,-0.0086415,0.12556,-0.11571,-0.045607,1.2202,0.90472,0.0018697,0.12961,-0.017129,-0.049081,0.0060091,0.25992,-0.022632,-0.020373,-0.011918,0.0073822,0.047373,-0.064828,-0.015328,-8.3409e-05,-0.002314,0.0004318,-9.6877e-05,0.0041778
0.55,0.13098,-0.12778,0.056964,0.054928,-0.4953,-1.3525,0.028895,-0.13274,-0.010473,0.043123,0.0037391,-0.2805,-0.0096502,0.1243,-0.1145,-0.043698,1.2117,0.89003,0.0032047,0.12742,-0.01681,-0.048514,0.0059479,0.25573,-0.022211,-0.020067,-0.011649,0.0072292,0.045659,-0.062341,-0.014969,-0.00012716,-0.0022392,0.00043171,-0.00010433,0.003903
0.56,0.12951,-0.12675,0.058531,0.05362,-0.51654,-1.3298,0.02725,-0.13043,-0.0099313,0.042668,0.0035059,-0.27561,-0.010455,0.12271,-0.1131,-0.042065,1.2011,0.87246,0.0045438,0.12502,-0.01643,-0.047934,0.0058941,0.25074,-0.021794,-0.019758,-0.011383,0.0070439,0.043965,-0.059904,-0.014618,-0.00017302,-0.0021652,0.00042937,-0.00011162,0.003616
0.57,0.12789,-0.12555,0.059982,0.052391,-0.53628,-1.3052,0.025587,-0.12808,-0.0094305,0.042266,0.0032668,-0.27013,-0.011063,0.1209,-0.11161,-0.040757,1.1895,0.85292,0.005887,0.12258,-0.016027,-0.047396,0.0058512,0.24525,-0.02138,-0.019445,-0.011122,0.0068296,0.042287,-0.05752,-0.014273,-0.00022052,-0.0020924,0.00042501,-0.00011878,0.0033187
