t, elevL, elevR, throttle
2.24,0.36804,0.3273,5.3398
2.25,0.36951,0.32902,5.3398
2.26,0.3708,0.33117,5.3398
2.27,0.37204,0.33345,5.3398
2.28,0.37328,0.33572,5.3398
2.29,0.37452,0.33799,5.3398
2.3,0.37576,0.34027,5.3398
2.31,0.377,0.34254,5.3398
2.32,0.37824,0.34481,5.3398
2.33,0.37948,0.34709,5.3398
2.34,0.38072,0.34936,5.3398
2.35,0.38196,0.35163,5.3398
2.36,0.3832,0.35393,5.3398
2.37,0.38446,0.35667,5.3398
2.38,0.38572,0.3594,5.3398
2.39,0.38699,0.36213,5.3398
2.4,0.38825,0.36486,5.3398
2.41,0.38951,0.36759,5.3398
2.42,0.39078,0.37033,5.3398
2.43,0.39204,0.37306,5.3398
2.44,0.3933,0.37579,5.3398
2.45,0.39456,0.37852,5.3398
2.46,0.39583,0.38125,5.3398
2.47,0.39721,0.38406,5.3398
2.48,0.39884,0.387,5.3398
2.49,0.40047,0.38995,5.3398
2.5,0.4021,0.3929,5.3398
2.51,0.40374,0.39585,5.3398
2.52,0.40537,0.39879,5.3398
2.53,0.407,0.40174,5.3398
2.54,0.40863,0.40469,5.3398
2.55,0.41026,0.40764,5.3398
2.56,0.41189,0.41058,5.3398
2.57,0.41352,0.41353,5.3398
2.58,0.4157,0.41635,5.3398
2.59,0.41823,0.41908,5.3398
2.6,0.42075,0.42182,5.3398
2.61,0.42328,0.42455,5.3398
2.62,0.42581,0.42729,5.3398
2.63,0.42834,0.43002,5.3398
2.64,0.43087,0.43276,5.3398
2.65,0.43339,0.43549,5.3398
2.66,0.43592,0.43822,5.3398
2.67,0.43845,0.44096,5.3398
2.68,0.44098,0.44369,5.3398
2.69,0.44568,0.4466,5.3398
2.7,0.45066,0.44953,5.3398
2.71,0.45564,0.45245,5.3398
2.72,0.46062,0.45538,5.3398
2.73,0.4656,0.45831,5.3398
2.74,0.47058,0.46123,5.3398
2.75,0.47556,0.46416,5.3398
2.76,0.48054,0.46709,5.3398
2.77,0.48552,0.47002,5.3398
2.78,0.4905,0.47294,5.3398
2.79,0.49571,0.47561,5.3398
2.8,0.50208,0.47691,5.3398
2.81,0.50845,0.47821,5.3398
2.82,0.51482,0.47951,5.3398
2.83,0.52119,0.48081,5.3398
2.84,0.52756,0.48212,5.3398
2.85,0.53393,0.48342,5.3398
2.86,0.5403,0.48472,5.3398
2.87,0.54667,0.48602,5.3398
2.88,0.55304,0.48732,5.3398
2.89,0.55941,0.48862,5.3398
2.9,0.55421,0.47871,5.3398
2.91,0.53414,0.45439,5.3398
2.92,0.51407,0.43006,5.3398
2.93,0.494,0.40574,5.3398
2.94,0.47393,0.38142,5.3398
2.95,0.45386,0.3571,5.3398
2.96,0.43379,0.33278,5.3398
2.97,0.41372,0.30846,5.3398
2.98,0.39366,0.28414,5.3398
2.99,0.37359,0.25982,5.3398
3,0.35352,0.2355,5.3398
3.01,0.34051,0.23604,5.3398
3.02,0.33034,0.24657,5.3398
3.03,0.32016,0.2571,5.3398
3.04,0.30999,0.26763,5.3398
3.05,0.29981,0.27816,5.3398
3.06,0.28964,0.28869,5.3398
3.07,0.27947,0.29921,5.3398
3.08,0.26929,0.30974,5.3398
3.09,0.25912,0.32027,5.3398
3.1,0.24895,0.3308,5.3398
3.11,0.23877,0.34133,5.3398
3.12,0.2343,0.32761,5.3158
3.13,0.2299,0.31362,5.2915
3.14,0.22549,0.29963,5.2673
3.15,0.22108,0.28564,5.243
3.16,0.21668,0.27165,5.2188
3.17,0.21227,0.25766,5.1945
3.18,0.20787,0.24367,5.1703
3.19,0.20346,0.22968,5.146
3.2,0.19906,0.21569,5.1218
3.21,0.19465,0.2017,5.0975
