t, elevL, elevR, throttle
2.32,0.34481,0.37824,5.3398
2.33,0.34709,0.37948,5.3398
2.34,0.34936,0.38072,5.3398
2.35,0.35163,0.38196,5.3398
2.36,0.35393,0.3832,5.3398
2.37,0.35667,0.38446,5.3398
2.38,0.3594,0.38572,5.3398
2.39,0.36213,0.38699,5.3398
2.4,0.36486,0.38825,5.3398
2.41,0.36759,0.38951,5.3398
2.42,0.37033,0.39078,5.3398
2.43,0.37306,0.39204,5.3398
2.44,0.37579,0.3933,5.3398
2.45,0.37852,0.39456,5.3398
2.46,0.38125,0.39583,5.3398
2.47,0.38406,0.39721,5.3398
2.48,0.387,0.39884,5.3398
2.49,0.38995,0.40047,5.3398
2.5,0.3929,0.4021,5.3398
2.51,0.39585,0.40374,5.3398
2.52,0.39879,0.40537,5.3398
2.53,0.40174,0.407,5.3398
2.54,0.40469,0.40863,5.3398
2.55,0.40764,0.41026,5.3398
2.56,0.41058,0.41189,5.3398
2.57,0.41353,0.41352,5.3398
2.58,0.41635,0.4157,5.3398
2.59,0.41908,0.41823,5.3398
2.6,0.42182,0.42075,5.3398
2.61,0.42455,0.42328,5.3398
2.62,0.42729,0.42581,5.3398
2.63,0.43002,0.42834,5.3398
2.64,0.43276,0.43087,5.3398
2.65,0.43549,0.43339,5.3398
2.66,0.43822,0.43592,5.3398
2.67,0.44096,0.43845,5.3398
2.68,0.44369,0.44098,5.3398
2.69,0.4466,0.44568,5.3398
2.7,0.44953,0.45066,5.3398
2.71,0.45245,0.45564,5.3398
2.72,0.45538,0.46062,5.3398
2.73,0.45831,0.4656,5.3398
2.74,0.46123,0.47058,5.3398
2.75,0.46416,0.47556,5.3398
2.76,0.46709,0.48054,5.3398
2.77,0.47002,0.48552,5.3398
2.78,0.47294,0.4905,5.3398
2.79,0.47561,0.49571,5.3398
2.8,0.47691,0.50208,5.3398
2.81,0.47821,0.50845,5.3398
2.82,0.47951,0.51482,5.3398
2.83,0.48081,0.52119,5.3398
2.84,0.48212,0.52756,5.3398
2.85,0.48342,0.53393,5.3398
2.86,0.48472,0.5403,5.3398
2.87,0.48602,0.54667,5.3398
2.88,0.48732,0.55304,5.3398
2.89,0.48862,0.55941,5.3398
2.9,0.47871,0.55421,5.3398
2.91,0.45438,0.53414,5.3398
2.92,0.43006,0.51407,5.3398
2.93,0.40574,0.494,5.3398
2.94,0.38142,0.47393,5.3398
2.95,0.3571,0.45386,5.3398
2.96,0.33278,0.43379,5.3398
2.97,0.30846,0.41372,5.3398
2.98,0.28414,0.39366,5.3398
2.99,0.25982,0.37359,5.3398
3,0.2355,0.35352,5.3398
3.01,0.23604,0.34051,5.3398
3.02,0.24657,0.33034,5.3398
3.03,0.2571,0.32016,5.3398
3.04,0.26763,0.30999,5.3398
3.05,0.27816,0.29981,5.3398
3.06,0.28869,0.28964,5.3398
3.07,0.29922,0.27947,5.3398
3.08,0.30974,0.26929,5.3398
3.09,0.32027,0.25912,5.3398
3.1,0.3308,0.24895,5.3398
3.11,0.34133,0.23877,5.3398
3.12,0.32761,0.2343,5.3158
3.13,0.31362,0.2299,5.2915
3.14,0.29963,0.22549,5.2673
3.15,0.28564,0.22108,5.243
3.16,0.27165,0.21668,5.2188
3.17,0.25766,0.21227,5.1945
3.18,0.24367,0.20787,5.1703
3.19,0.22968,0.20346,5.146
3.2,0.21569,0.19906,5.1218
3.21,0.2017,0.19465,5.0975
