t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0.33,-0.042137,-0.0228,-0.10254,0.11197,1.2038,-0.40115,-0.015329,-0.031449,-0.050918,0.013542,0.022945,-0.029356,-0.042137,0.022796,-0.10254,-0.11197,1.2038,0.40111,-0.015329,0.031448,-0.050917,-0.013542,0.022944,0.029356,-0.031445,2.5302e-09,0.0053584,-1.0006e-07,0.00046221,3.2525e-07,-0.018047,1.858e-08,0.00035852,-8.9679e-09,0.00036794,5.1829e-08
0.34,-0.043537,-0.024079,-0.10307,0.11387,1.2101,-0.41316,-0.016285,-0.032219,-0.051161,0.013728,0.023019,-0.030434,-0.043537,0.024076,-0.10307,-0.11387,1.2101,0.41312,-0.016285,0.032218,-0.051161,-0.013728,0.023019,0.030434,-0.031163,1.6345e-09,0.0052592,-1.0118e-07,0.0028044,3.1241e-07,-0.017827,1.783e-08,0.00021056,-9.0269e-09,0.00039744,5.2318e-08
0.35,-0.044834,-0.025459,-0.10362,0.11579,1.2163,-0.42608,-0.017201,-0.033031,-0.051403,0.013929,0.023091,-0.031577,-0.044834,0.025455,-0.10362,-0.11579,1.2163,0.42605,-0.017202,0.03303,-0.051403,-0.013929,0.023091,0.031578,-0.030883,5.9837e-10,0.0051524,-1.0179e-07,0.0051475,2.9728e-07,-0.017608,1.6983e-08,6.8074e-05,-9.0326e-09,0.00042579,5.2512e-08
0.36,-0.046037,-0.026922,-0.10419,0.11774,1.2226,-0.43974,-0.018082,-0.033872,-0.051645,0.014144,0.023161,-0.032774,-0.046037,0.026919,-0.10419,-0.11774,1.2227,0.43971,-0.018083,0.033872,-0.051645,-0.014144,0.023161,0.032775,-0.030606,-6.3038e-10,0.0050385,-1.0187e-07,0.0074879,2.7937e-07,-0.017391,1.5996e-08,-6.9214e-05,-8.9809e-09,0.00045308,5.2365e-08
0.37,-0.047154,-0.028455,-0.10478,0.11972,1.2291,-0.45399,-0.018932,-0.034729,-0.05189,0.014376,0.023231,-0.034013,-0.047154,0.028452,-0.10478,-0.11972,1.2291,0.45396,-0.018933,0.034729,-0.05189,-0.014376,0.023231,0.034013,-0.030331,-2.0144e-09,0.0049178,-1.0174e-07,0.0098227,2.596e-07,-0.017175,1.4947e-08,-0.0002016,-8.9145e-09,0.0004794,5.1939e-08
0.38,-0.0482,-0.03005,-0.10543,0.12176,1.236,-0.46875,-0.019756,-0.035595,-0.052149,0.014625,0.023306,-0.035287,-0.048201,0.030047,-0.10543,-0.12176,1.236,0.46872,-0.019757,0.035595,-0.052149,-0.014625,0.023306,0.035288,-0.030059,-3.5367e-09,0.0047908,-1.0147e-07,0.012147,2.3835e-07,-0.016961,1.3848e-08,-0.00032926,-8.8097e-09,0.00050476,5.123e-08
0.39,-0.049167,-0.031689,-0.10611,0.12382,1.243,-0.48379,-0.020551,-0.036454,-0.052408,0.014889,0.023379,-0.036579,-0.049167,0.031686,-0.10611,-0.12382,1.243,0.48377,-0.020551,0.036455,-0.052408,-0.014889,0.023379,0.03658,-0.029789,-5.1203e-09,0.0046577,-1.0137e-07,0.014458,2.1694e-07,-0.016749,1.2804e-08,-0.00045243,-8.6884e-09,0.00052918,5.0324e-08
0.4,-0.050057,-0.033363,-0.10681,0.12591,1.2501,-0.49904,-0.021318,-0.037299,-0.052667,0.015167,0.023451,-0.037881,-0.050058,0.033361,-0.10681,-0.12591,1.2501,0.49902,-0.021318,0.0373,-0.052666,-0.015167,0.023451,0.037882,-0.029521,-6.7377e-09,0.0045191,-1.0149e-07,0.016753,1.9579e-07,-0.016539,1.1832e-08,-0.00057136,-8.5567e-09,0.00055273,4.9254e-08
0.41,-0.050876,-0.035066,-0.10755,0.12802,1.2573,-0.51442,-0.022059,-0.038125,-0.052927,0.015459,0.023523,-0.039185,-0.050876,0.035064,-0.10755,-0.12803,1.2573,0.5144,-0.02206,0.038126,-0.052927,-0.015459,0.023523,0.039186,-0.029257,-8.4261e-09,0.004375,-1.0165e-07,0.01903,1.7438e-07,-0.016332,1.0879e-08,-0.00068632,-8.4028e-09,0.00057544,4.7984e-08
0.42,-0.051625,-0.036788,-0.10831,0.13016,1.2646,-0.52983,-0.022777,-0.038925,-0.053187,0.015765,0.023594,-0.040482,-0.051625,0.036787,-0.10831,-0.13017,1.2647,0.52981,-0.022777,0.038926,-0.053187,-0.015765,0.023594,0.040483,-0.028995,-1.0236e-08,0.0042257,-1.0163e-07,0.021287,1.5207e-07,-0.016127,9.8908e-09,-0.00079754,-8.2035e-09,0.00059735,4.6474e-08
