t, elevL, elevR, throttle
1.19,0.20673,0.3301,5.3398
1.2,0.20655,0.32976,5.3398
1.21,0.20637,0.32941,5.3398
1.22,0.20619,0.32906,5.3398
1.23,0.20601,0.32872,5.3398
1.24,0.20582,0.32837,5.3398
1.25,0.20564,0.32803,5.3398
1.26,0.20546,0.32768,5.3398
1.27,0.20528,0.32734,5.3398
1.28,0.2051,0.32699,5.3398
1.29,0.20501,0.32661,5.3398
1.3,0.20576,0.32591,5.3398
1.31,0.2065,0.32522,5.3398
1.32,0.20725,0.32452,5.3398
1.33,0.20799,0.32383,5.3398
1.34,0.20874,0.32313,5.3398
1.35,0.20948,0.32243,5.3398
1.36,0.21023,0.32174,5.3398
1.37,0.21098,0.32104,5.3398
1.38,0.21172,0.32034,5.3398
1.39,0.21247,0.31965,5.3398
1.4,0.21346,0.31887,5.3398
1.41,0.21488,0.31795,5.3398
1.42,0.21631,0.31702,5.3398
1.43,0.21774,0.3161,5.3398
1.44,0.21916,0.31518,5.3398
1.45,0.22059,0.31426,5.3398
1.46,0.22202,0.31333,5.3398
1.47,0.22344,0.31241,5.3398
1.48,0.22487,0.31149,5.3398
1.49,0.2263,0.31056,5.3398
1.5,0.22772,0.30964,5.3398
1.51,0.22934,0.30879,5.3398
1.52,0.23107,0.30798,5.3398
1.53,0.2328,0.30717,5.3398
1.54,0.23453,0.30636,5.3398
1.55,0.23626,0.30555,5.3398
1.56,0.23799,0.30474,5.3398
1.57,0.23972,0.30393,5.3398
1.58,0.24145,0.30312,5.3398
1.59,0.24318,0.30231,5.3398
1.6,0.24491,0.3015,5.3398
1.61,0.24664,0.30069,5.3398
1.62,0.2483,0.30037,5.3398
1.63,0.24995,0.30013,5.3398
1.64,0.2516,0.29988,5.3398
1.65,0.25325,0.29964,5.3398
1.66,0.25489,0.29939,5.3398
1.67,0.25654,0.29915,5.3398
1.68,0.25819,0.2989,5.3398
1.69,0.25984,0.29866,5.3398
1.7,0.26149,0.29841,5.3398
1.71,0.26314,0.29817,5.3398
1.72,0.26474,0.29803,5.3398
1.73,0.26603,0.29859,5.3398
1.74,0.26731,0.29914,5.3398
1.75,0.2686,0.2997,5.3398
1.76,0.26989,0.30025,5.3398
1.77,0.27118,0.30081,5.3398
1.78,0.27247,0.30136,5.3398
1.79,0.27376,0.30192,5.3398
1.8,0.27505,0.30247,5.3398
1.81,0.27634,0.30303,5.3398
1.82,0.27763,0.30358,5.3398
1.83,0.27876,0.30442,5.3398
1.84,0.27967,0.30569,5.3398
1.85,0.28057,0.30696,5.3398
1.86,0.28148,0.30823,5.3398
1.87,0.28239,0.30951,5.3398
1.88,0.28329,0.31078,5.3398
1.89,0.2842,0.31205,5.3398
1.9,0.2851,0.31333,5.3398
1.91,0.28601,0.3146,5.3398
1.92,0.28691,0.31587,5.3398
1.93,0.28782,0.31714,5.3398
1.94,0.28865,0.31871,5.3398
1.95,0.28944,0.32042,5.3398
1.96,0.29023,0.32214,5.3398
1.97,0.29103,0.32386,5.3398
1.98,0.29182,0.32558,5.3398
1.99,0.29261,0.32729,5.3398
2,0.2934,0.32901,5.3398
2.01,0.29419,0.33073,5.3398
2.02,0.29499,0.33245,5.3398
2.03,0.29578,0.33417,5.3398
2.04,0.29657,0.33588,5.3398
2.05,0.29761,0.33769,5.3398
2.06,0.29866,0.33951,5.3398
2.07,0.29972,0.34133,5.3398
2.08,0.30078,0.34315,5.3398
2.09,0.30184,0.34497,5.3398
2.1,0.3029,0.34679,5.3398
2.11,0.30396,0.34861,5.3398
2.12,0.30502,0.35043,5.3398
2.13,0.30607,0.35224,5.3398
2.14,0.30713,0.35406,5.3398
2.15,0.30828,0.35585,5.3398
2.16,0.30985,0.35748,5.3398
2.17,0.31141,0.35911,5.3398
2.18,0.31298,0.36075,5.3398
2.19,0.31455,0.36238,5.3398
2.2,0.31612,0.36401,5.3398
2.21,0.31769,0.36564,5.3398
2.22,0.31926,0.36728,5.3398
2.23,0.32083,0.36891,5.3398
2.24,0.3224,0.37054,5.3398
2.25,0.32397,0.37217,5.3398
2.26,0.32579,0.37369,5.3398
2.27,0.32794,0.37505,5.3398
2.28,0.33009,0.37642,5.3398
2.29,0.33225,0.37778,5.3398
2.3,0.3344,0.37914,5.3398
2.31,0.33655,0.38051,5.3398
2.32,0.3387,0.38187,5.3398
2.33,0.34086,0.38324,5.3398
2.34,0.34301,0.3846,5.3398
2.35,0.34516,0.38596,5.3398
2.36,0.34731,0.38733,5.3398
2.37,0.34984,0.38863,5.3398
2.38,0.35255,0.38991,5.3398
2.39,0.35525,0.39118,5.3398
2.4,0.35796,0.39246,5.3398
2.41,0.36066,0.39373,5.3398
2.42,0.36337,0.39501,5.3398
2.43,0.36607,0.39628,5.3398
2.44,0.36878,0.39756,5.3398
2.45,0.37148,0.39883,5.3398
2.46,0.37418,0.40011,5.3398
2.47,0.37689,0.40138,5.3398
2.48,0.37991,0.40288,5.3398
2.49,0.38295,0.40438,5.3398
2.5,0.38599,0.40589,5.3398
2.51,0.38903,0.4074,5.3398
2.52,0.39207,0.40891,5.3398
2.53,0.39512,0.41041,5.3398
2.54,0.39816,0.41192,5.3398
2.55,0.4012,0.41343,5.3398
2.56,0.40424,0.41494,5.3398
2.57,0.40728,0.41644,5.3398
2.58,0.4103,0.41811,5.3398
2.59,0.41326,0.4204,5.3398
2.6,0.41621,0.42269,5.3398
2.61,0.41917,0.42498,5.3398
2.62,0.42212,0.42726,5.3398
2.63,0.42508,0.42955,5.3398
2.64,0.42803,0.43184,5.3398
2.65,0.43098,0.43413,5.3398
2.66,0.43394,0.43642,5.3398
2.67,0.43689,0.43871,5.3398
2.68,0.43985,0.441,5.3398
2.69,0.4429,0.4444,5.3398
2.7,0.44608,0.4491,5.3398
2.71,0.44925,0.45379,5.3398
2.72,0.45242,0.45849,5.3398
2.73,0.45559,0.46319,5.3398
2.74,0.45877,0.46789,5.3398
2.75,0.46194,0.47259,5.3398
2.76,0.46511,0.47728,5.3398
2.77,0.46828,0.48198,5.3398
2.78,0.47146,0.48668,5.3398
2.79,0.47463,0.49138,5.3398
2.8,0.47652,0.49727,5.3398
2.81,0.47792,0.50362,5.3398
2.82,0.47931,0.50997,5.3398
2.83,0.4807,0.51633,5.3398
2.84,0.4821,0.52268,5.3398
2.85,0.48349,0.52903,5.3398
2.86,0.48488,0.53539,5.3398
2.87,0.48628,0.54174,5.3398
2.88,0.48767,0.54809,5.3398
2.89,0.48906,0.55445,5.3398
2.9,0.49046,0.5608,5.3398
2.91,0.46642,0.54206,5.3398
2.92,0.44179,0.52273,5.3398
2.93,0.41715,0.5034,5.3398
2.94,0.39251,0.48406,5.3398
2.95,0.36787,0.46473,5.3398
2.96,0.34323,0.44539,5.3398
2.97,0.3186,0.42606,5.3398
2.98,0.29396,0.40672,5.3398
2.99,0.26932,0.38739,5.3398
3,0.24468,0.36806,5.3398
3.01,0.22825,0.35085,5.3398
3.02,0.23851,0.34058,5.3398
3.03,0.24877,0.3303,5.3398
3.04,0.25903,0.32003,5.3398
3.05,0.26929,0.30975,5.3398
3.06,0.27955,0.29948,5.3398
3.07,0.28981,0.2892,5.3398
3.08,0.30007,0.27893,5.3398
3.09,0.31033,0.26865,5.3398
3.1,0.32059,0.25838,5.3398
3.11,0.33085,0.2481,5.3398
3.12,0.32941,0.24053,5.3278
3.13,0.31594,0.23574,5.3036
3.14,0.30247,0.23095,5.2794
3.15,0.28901,0.22615,5.2552
3.16,0.27554,0.22136,5.231
3.17,0.26208,0.21656,5.2068
3.18,0.24861,0.21177,5.1825
3.19,0.23515,0.20698,5.1583
3.2,0.22168,0.20218,5.1341
3.21,0.20821,0.19739,5.1099
3.22,0.19475,0.1926,5.0857
