t, elevL, elevR, throttle
3.06,0.17366,0.22453,5.3398
3.07,0.17522,0.20601,5.3398
3.08,0.17678,0.1875,5.3398
3.09,0.17834,0.16898,5.3398
3.1,0.17991,0.15047,5.3398
3.11,0.18147,0.13195,5.3398
3.12,0.18303,0.11344,5.3398
3.13,0.18452,0.097013,5.3379
3.14,0.18517,0.10582,5.3138
3.15,0.18581,0.11463,5.2897
3.16,0.18645,0.12344,5.2656
3.17,0.18709,0.13225,5.2415
3.18,0.18774,0.14107,5.2174
3.19,0.18838,0.14988,5.1933
3.2,0.18902,0.15869,5.1692
3.21,0.18966,0.1675,5.1451
3.22,0.19031,0.17631,5.121
3.23,0.19095,0.18512,5.0969
