t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0.21,-0.0049681,-0.011625,-0.031545,0.1559,0.65885,-0.25595,-0.0026951,-0.017276,-0.025183,0.017953,0.014391,-0.020264,-0.0049681,0.011625,-0.031545,-0.1559,0.65885,0.25595,-0.0026951,0.017276,-0.025183,-0.017953,0.014391,0.020265,-0.0061956,-1.0808e-09,0.00011203,-9.6745e-10,0.00048314,-3.6044e-08,-0.0048932,-3.6366e-09,0.00031668,-2.1592e-11,7.9566e-05,-2.5465e-10
0.22,-0.0055462,-0.011481,-0.031972,0.15826,0.66459,-0.25149,-0.0032196,-0.016895,-0.025424,0.018043,0.014476,-0.01973,-0.0055462,0.011481,-0.031973,-0.15826,0.66459,0.25149,-0.0032197,0.016895,-0.025424,-0.018043,0.014476,0.01973,-0.0061811,-1.128e-09,0.0001115,5.3912e-10,0.0010239,-3.6964e-08,-0.0048768,-3.7071e-09,0.00026145,1.0251e-10,9.4864e-05,-4.2165e-10
0.23,-0.0061016,-0.011373,-0.032409,0.16048,0.67052,-0.24781,-0.0037404,-0.016592,-0.025673,0.018135,0.014568,-0.019307,-0.0061016,0.011373,-0.032409,-0.16049,0.67052,0.24781,-0.0037404,0.016592,-0.025673,-0.018135,0.014568,0.019307,-0.006166,-1.1763e-09,0.00010871,1.9935e-09,0.0015923,-3.7888e-08,-0.0048594,-3.7847e-09,0.00020729,2.2075e-10,0.00010976,-5.8961e-10
0.24,-0.0066347,-0.011302,-0.03286,0.1626,0.67672,-0.24492,-0.0042558,-0.016362,-0.025932,0.01823,0.014667,-0.019,-0.0066347,0.011302,-0.03286,-0.1626,0.67672,0.24492,-0.0042558,0.016362,-0.025932,-0.01823,0.014667,0.019,-0.0061503,-1.2081e-09,0.00010384,3.1287e-09,0.0021839,-3.8433e-08,-0.0048412,-3.8437e-09,0.00015434,3.0796e-10,0.00012422,-7.358e-10
0.25,-0.0071396,-0.01126,-0.033295,0.16451,0.6826,-0.24263,-0.0047621,-0.016189,-0.026177,0.018316,0.014761,-0.018795,-0.0071395,0.01126,-0.033295,-0.16451,0.6826,0.24263,-0.0047621,0.016189,-0.026177,-0.018316,0.014761,0.018795,-0.0061342,-1.2226e-09,9.6933e-05,3.9566e-09,0.0027973,-3.8592e-08,-0.0048223,-3.8806e-09,0.00010258,3.6686e-10,0.00013826,-8.5887e-10
0.26,-0.007612,-0.011241,-0.033701,0.16616,0.68784,-0.24081,-0.0052566,-0.016063,-0.026398,0.018386,0.014841,-0.018685,-0.007612,0.011241,-0.033701,-0.16616,0.68784,0.24081,-0.0052566,0.016063,-0.026398,-0.018385,0.014841,0.018685,-0.0061177,-1.2172e-09,8.8023e-05,4.453e-09,0.0034316,-3.8315e-08,-0.004803,-3.8914e-09,5.1958e-05,3.9711e-10,0.00015192,-9.5283e-10
0.27,-0.0080527,-0.011248,-0.034084,0.16759,0.69259,-0.23952,-0.0057397,-0.01598,-0.026598,0.018443,0.014911,-0.018671,-0.0080527,0.011248,-0.034083,-0.16759,0.69259,0.23952,-0.0057396,0.01598,-0.026598,-0.018443,0.014911,0.018671,-0.0061009,-1.1819e-09,7.7136e-05,4.4879e-09,0.0040857,-3.74e-08,-0.0047833,-3.86e-09,2.4324e-06,3.8506e-10,0.00016523,-1.0017e-09
0.28,-0.008463,-0.011284,-0.034451,0.16885,0.697,-0.2388,-0.0062123,-0.015942,-0.026785,0.018494,0.014974,-0.018756,-0.0084629,0.011284,-0.034451,-0.16885,0.697,0.2388,-0.0062123,0.015942,-0.026784,-0.018494,0.014974,0.018756,-0.0060839,-1.1051e-09,6.4298e-05,3.9115e-09,0.0047588,-3.5615e-08,-0.0047634,-3.7692e-09,-4.6058e-05,3.1495e-10,0.00017822,-9.86e-10
0.29,-0.008845,-0.01135,-0.034811,0.16999,0.70123,-0.23867,-0.0066762,-0.015946,-0.026963,0.018542,0.015033,-0.01894,-0.0088449,0.01135,-0.034811,-0.16998,0.70123,0.23867,-0.0066761,0.015946,-0.026963,-0.018542,0.015033,0.01894,-0.0060667,-9.9012e-10,4.9548e-05,2.797e-09,0.0054498,-3.3048e-08,-0.0047435,-3.625e-09,-9.3556e-05,1.9604e-10,0.00019093,-9.094e-10
0.3,-0.0092012,-0.011448,-0.03517,0.17104,0.70543,-0.23916,-0.0071328,-0.01599,-0.027138,0.018592,0.01509,-0.019222,-0.0092011,0.011448,-0.03517,-0.17104,0.70542,0.23916,-0.0071328,0.01599,-0.027138,-0.018592,0.01509,0.019222,-0.0060494,-8.5492e-10,3.2952e-05,1.432e-09,0.0061572,-3.009e-08,-0.0047235,-3.4535e-09,-0.00014007,5.9101e-11,0.00020338,-7.9849e-10
